"chr","start","end","length","nCG","meanMethy1","meanMethy2","diff.Methy","areaStat","feature_class","nearest_gene","distance_to_TSS","in_CpG_island","gene_symbol"
"chr7",45146143,45146197,55,4,0.928325493786693,0.876168367163908,0.0521571266227843,31.1394878479602,"intron","XM_006541199.4",-7832,TRUE,"Dhdh"
"chr13",94885666,94885716,51,9,0.0939978953654327,0.113845027057741,-0.0198471316923084,-31.1383469190056,NA,"Gm46389",5386,FALSE,NA
"chr16",90101498,90101625,128,6,0.929777268864198,0.87548582041537,0.0542914484488279,31.1352377310764,NA,"XM_006523014.4",-19425,FALSE,"Scaf4"
"chr13",23088616,23088670,55,7,0.886029853936228,0.786324212985638,0.09970564095059,31.1317033338435,"prom","Gm11320",-1617,FALSE,NA
"chr10",20205205,20205271,67,4,0.606576835207095,0.695549168278417,-0.0889723330713224,-31.1247299391698,"intron","NM_001025392.1",16992,TRUE,"Bclaf1"
"chr11",75451720,75451781,62,7,0.907148960094077,0.87160125381852,0.0355477062755577,31.1217338997441,NA,"NR_039553.1",9467,TRUE,"Mir3971"
"chr8",87121735,87121789,55,5,0.92029689503855,0.883773445373949,0.0365234496646014,31.1186482448892,NA,"Gm24490",102607,FALSE,NA
"chr17",46017921,46017989,69,7,0.911742651799376,0.860908646650839,0.0508340051485372,31.1125568135616,"intron","XM_017317618.3",11269,TRUE,"Mrpl14"
"chr8",79398640,79398690,51,7,0.0552119158190339,0.0818699206870626,-0.0266580048680287,-31.1061843686234,"intron","XR_878952.2",-2597,TRUE,"Gm39203"
"chr3",108536584,108536664,81,5,0.0572890594516506,0.0846307903595116,-0.0273417309078611,-31.0978720285012,"intron","XR_001783688.1",-24530,TRUE,"Clcc1"
"chr19",10603601,10603656,56,4,0.890163430822323,0.917379740084701,-0.0272163092623782,-31.0976790008004,"intron","XM_006527348.4",-7926,TRUE,"Vwce"
"chr19",44791011,44792323,1313,6,0.596723446855872,0.668598291661481,-0.0718748448056089,-31.0963560446092,"intron","NR_105831.1",-4522,TRUE,"Mir6405"
"chr1",66862860,66862917,58,4,0.0656106090469734,0.0977514098769231,-0.0321408008299497,-31.0957264720628,NA,"NM_001122738.1",-6107,FALSE,"Kansl1l"
"chr17",84689839,84689903,65,6,0.946003604315951,0.92324391400951,0.0227596903064419,31.0894016453317,"intron","XR_004939784.1",-8954,TRUE,"Gm24722"
"chr4",12851157,12851270,114,6,0.928412617751332,0.892775404836812,0.0356372129145202,31.0792527567025,NA,"NM_173746.3",-55567,FALSE,"Triqk"
"chr12",102180636,102180708,73,4,0.957125616659546,0.920574972643464,0.0365506440160825,31.0754226673851,"intron","Rnu3b-ps3",-38924,TRUE,NA
"chr17",80147511,80147574,64,6,0.886432235211225,0.840868078043326,0.0455641571678992,31.0712524916051,NA,"XM_036160689.1",54493,FALSE,"Atl2"
"chr3",155152067,155152131,65,7,0.870423801763315,0.80515623341924,0.0652675683440749,31.0687320467622,NA,"Scp2-ps1",-67928,FALSE,NA
"chr3",149257822,149262110,4289,6,0.925704683995987,0.889373364224749,0.0363313197712382,31.067221453875,NA,"XR_376248.1",103922,FALSE,"Gm31121"
"chr11",58903838,58903917,80,5,0.057883261467718,0.0988745354275935,-0.0409912739598754,-31.0653538836278,NA,"NR_189016.1",10088,TRUE,NA
"chr8",33682656,33682752,97,6,0.919388232287649,0.875194047446726,0.0441941848409231,31.0652335931872,"prom","Gm6877",-297,FALSE,NA
"chr7",4920261,4920345,85,6,0.938591314061064,0.918197240715544,0.0203940733455199,31.0606546648397,NA,"NR_162808.1",-619,TRUE,"Mir12202"
"chr2",74491204,74491290,87,7,0.807721623919974,0.721160755887151,0.0865608680328224,31.0503723794889,NA,"XM_006498728.4",575,TRUE,"Evx2"
"chr10",60025695,60025821,127,7,0.88101283495995,0.696980221702183,0.184032613257767,31.0491230793302,"intron","XM_011243513.4",17663,TRUE,"Chst3"
"chrX",134605470,134605528,59,5,0.945970367655449,0.859681897829393,0.0862884698260558,31.0486359105183,NA,"NM_027952.3",-10932,FALSE,"Tcp11x2"
"chr14",23410335,23410385,51,9,0.925321462871876,0.871759464166051,0.0535619987058253,31.0415602582617,"intron","Gm46443",39167,TRUE,NA
"chr1",45654333,45654386,54,5,0.929378218163978,0.873931674804425,0.0554465433595532,31.0410965749178,NA,"Gm8304",13148,FALSE,NA
"chr4",112205242,112205336,95,6,0.885957280499104,0.770934614894821,0.115022665604283,31.0395077918461,NA,"NM_177864.3",85847,FALSE,"Skint9"
"chr15",31601120,31601226,107,6,0.0648297843919446,0.0948835504633091,-0.0300537660713645,-31.038286264569,NA,"NM_001348035.1",460,TRUE,"Cct5"
"chr12",116398877,116398934,58,5,0.93562648096151,0.907935196949052,0.0276912840124581,31.0360036770537,"intron","NM_133762.4",29823,TRUE,"Ncapg2"
"chr8",84506816,84506888,73,5,0.821609440437947,0.788843973092472,0.0327654673454755,31.0315010069277,NA,"XR_003947414.1",-9820,FALSE,"Gm51542"
"chr2",93813522,93813573,52,10,0.935672282807549,0.91878041231999,0.0168918704875587,31.0304423222193,NA,"NR_045827.1",3145,TRUE,"Alkbh3os1"
"chr5",134142126,134142245,120,6,0.876875366290795,0.706047076012014,0.170828290278781,31.0226826567831,"intron","NM_030719.3",13541,TRUE,"Castor2"
"chr12",87172626,87172687,62,6,0.947405832344574,0.925493541588674,0.0219122907558998,31.0194510651181,"intron","XM_006515474.4",-19415,TRUE,"Gstz1"
"chr1",27092891,27092978,88,6,0.844540058718023,0.888194963131081,-0.0436549044130587,-31.017467657345,NA,"n-R5s209",-94590,FALSE,NA
"chr6",5324684,5324765,82,6,0.267221838549099,0.637262545289708,-0.370040706740609,-31.016020813153,NA,"XM_006505122.3",-26277,FALSE,"Pon2"
"chr3",115943976,115944053,78,5,0.929085196660169,0.895812383751794,0.0332728129083745,31.0158739284469,"prom","XR_375975.2",-75,FALSE,"Gm26544"
"chr10",127219554,127219623,70,7,0.949550019502138,0.922137233678105,0.0274127858240336,31.0094375542137,"intron","XM_030245291.2",2844,TRUE,"R3hdm2"
"chr13",71879784,71879869,86,8,0.896957465871468,0.865701053185721,0.0312564126857473,31.0016251179993,"intron","XR_873661.1",54140,TRUE,"Gm40999"
"chr6",118334160,118334230,71,4,0.901213650902743,0.853047876755405,0.0481657741473371,30.9971421441321,NA,"NR_110507.1",-48481,FALSE,"Gm30498"
"chr8",86781259,86781319,61,6,0.964913791936267,0.929780549865188,0.0351332420710795,30.9970030410831,"intron","Gm18474",63815,TRUE,NA
"chr4",135564699,135564762,64,5,0.903339516683224,0.777398646611665,0.125940870071559,30.9851382480923,NA,"XM_036163677.1",-17692,FALSE,"Srsf10"
"chr14",100022653,100022717,65,7,0.868694194805427,0.902663001087413,-0.0339688062819852,-30.9839648604637,NA,"XR_004938751.1",-11410,FALSE,"Gm22970"
"chr4",106581848,106581914,67,6,0.918492841776978,0.827743930580638,0.0907489111963405,30.9809098118646,"intron","NM_001126487.1",3214,TRUE,"Mroh7"
"chr17",23736292,23736346,55,4,0.924560159858124,0.874302431201576,0.0502577286565482,30.9788757268733,NA,"Gm7898",1947,FALSE,NA
"chr17",50243406,50243465,60,6,0.869635959502784,0.811528086196523,0.0581078733062612,30.9768246299343,NA,"Gm19465",8788,FALSE,NA
"chr3",94745451,94745550,100,4,0.944477825994876,0.890510469999423,0.0539673559954523,30.973025533374,"intron","NM_172683.4",705,TRUE,"Pogz"
"chr8",84044726,84044796,71,6,0.79097224588448,0.735057455015024,0.0559147908694555,30.9702763218241,"intron","XM_036154033.1",13798,TRUE,"Elmod2"
"chr11",107037953,107038005,53,7,0.927012097826437,0.876668049058393,0.0503440487680437,30.9659891305737,NA,"NR_169178.1",-10229,FALSE,"Gm11715"
"chr11",78188393,78188446,54,5,0.0779105519867615,0.115690150497476,-0.0377795985107149,-30.9607526803389,"intron","NR_166889.1",3892,TRUE,"Gm3948"
"chr17",68842032,68842125,94,5,0.0722196996508086,0.0995048359745819,-0.0272851363237733,-30.9552320336406,"intron","Gm15974",-163166,TRUE,NA
"chr7",139901793,139901864,72,5,0.748797072852579,0.664178671486548,0.0846184013660308,30.9374385162534,"prom","NM_146956.1",-750,FALSE,"Olfr525"
"chr7",114050426,114050489,64,5,0.928459546922262,0.839315677705794,0.0891438692164679,30.9358386007125,"intron","XM_006507438.5",35928,TRUE,"Pde3b"
"chr10",126377845,126377924,80,7,0.887649073707037,0.833089085814907,0.0545599878921301,30.9303660084226,NA,"XR_001779706.1",-121880,FALSE,"Gm40797"
"chr6",28573234,28573285,52,6,0.805663997047045,0.847260249271574,-0.0415962522245285,-30.9300663243504,"intron","XM_030255513.1",11486,TRUE,"Snd1"
"chr19",57642796,57642865,70,6,0.941780773050891,0.913329911934464,0.0284508611164264,30.9123607013838,"intron","NM_181415.4",43332,TRUE,"Atrnl1"
"chr18",30232454,30232507,54,4,0.920509487643616,0.836982477577306,0.0835270100663097,30.9062856135691,NA,"XR_386139.3",141029,FALSE,"Gm34327"
"chr18",38091366,38091447,82,8,0.832161763880327,0.863524043068518,-0.0313622791881908,-30.9010548012067,NA,"NM_153793.2",2756,TRUE,"Rell2"
"chr14",21602234,21602292,59,7,0.948302265416598,0.926349241879736,0.0219530235368629,30.8976007204817,NA,"XM_006519269.5",21710,TRUE,"Kat6b"
"chr10",76714615,76714669,55,5,0.881403206809221,0.832050453536306,0.0493527532729157,30.8960731017703,"intron","XM_017314038.1",-4621,TRUE,"Pcbp3"
"chr4",154282462,154282564,103,8,0.894818431304827,0.866793429468545,0.0280250018362821,30.8945886355952,"intron","Gm13132",-18198,TRUE,NA
"chr16",31101053,31101115,63,4,0.90921195354684,0.853550124231578,0.0556618293152615,30.8722723053619,"intron","NM_025800.3",-6959,TRUE,"Ppp1r2"
"chr6",91473071,91473127,57,7,0.0522540589547639,0.0709574413221662,-0.0187033823674023,-30.8721063296322,NA,"XR_003956468.2",5837,TRUE,"Gm52912"
"chr5",31084405,31084463,59,8,0.816706493841698,0.638665717070947,0.178040776770751,30.867413831711,NA,"NM_001310524.1",5504,TRUE,"Khk"
"chr10",5805609,5805668,60,6,0.0663948899011567,0.115978082270074,-0.0495831923689168,-30.8672465805847,"intron","Gm18902",-5962,TRUE,NA
"chr15",99242045,99242102,58,6,0.926804893595545,0.860724288770825,0.0660806048247193,30.8615505416019,"intron","XR_004939119.1",23915,TRUE,"Gm22951"
"chr1",29791337,29791423,87,7,0.935094030230635,0.905421346744468,0.0296726834861675,30.8522908548568,NA,"Gm7858",-177646,FALSE,NA
"chr4",83693911,83693978,68,5,0.932534938898362,0.889291375533989,0.0432435633643729,30.8441572277978,"intron","XR_881387.2",66311,TRUE,"Gm42309"
"chr13",60122512,60122599,88,5,0.635811709875679,0.521237515118142,0.114574194757538,30.8371822518311,NA,"XR_382539.2",-15883,FALSE,"Gm35143"
"chr10",87557285,87557349,65,5,0.626988596217549,0.701229904079057,-0.074241307861508,-30.8299453090233,NA,"Gm20006",-37656,FALSE,NA
"chr1",172280144,172280221,78,5,0.908824051157538,0.840132770736969,0.0686912804205688,30.8268367142954,NA,"Gm7804",-21369,FALSE,NA
"chr4",155654393,155654463,71,5,0.0898489209492728,0.113370782443952,-0.0235218614946795,-30.8209232466807,"intron","NM_001159637.1",6123,TRUE,"Nadk"
"chr5",128845398,128845457,60,5,0.876838487846125,0.846034614993153,0.0308038728529723,30.8181654090281,NA,"XR_003955998.2",-1640,TRUE,"Gm42875"
"chr7",41529878,41529936,59,4,0.898323897229922,0.850988363320593,0.0473355339093288,30.8092470815062,NA,"NM_001105055.1",-7785,FALSE,"Vmn2r58"
"chr8",122290451,122294402,3952,5,0.785102734031222,0.746719864312258,0.0383828697189641,30.808725874802,NA,"NM_001414923.1",11132,TRUE,NA
"chr11",98380039,98380090,52,6,0.858781596081389,0.89028973396723,-0.0315081378858413,-30.8051382096813,"intron","XM_006533206.5",-7572,TRUE,"Ikzf3"
"chr6",130531684,130532462,779,4,0.949742639162836,0.917202451983848,0.0325401871789888,30.8025073487569,NA,"Gm8816",-12109,FALSE,NA
"chr12",69758025,69758075,51,7,0.139052510172819,0.207432453901371,-0.0683799437285519,-30.7989888713315,"intron","NM_145443.2",13574,TRUE,"L2hgdh"
"chr19",53851367,53851435,69,6,0.907634707670425,0.811227252504185,0.0964074551662408,30.7983630550525,"intron","NM_011050.4",-29227,TRUE,"Pdcd4"
"chr1",14084917,14084987,71,6,0.887429721384774,0.856229594561873,0.0312001268229006,30.7974863507425,NA,"XR_865190.2",-27491,FALSE,"Gm39596"
"chr17",30587798,30590498,2701,6,0.779983979518671,0.707843857016285,0.0721401225023858,30.7949677652852,"intron","NR_030688.1",24657,TRUE,"Gm6402"
"chr4",133421317,133421393,77,6,0.912956668506098,0.871438180248134,0.0415184882579643,30.7889272250211,NA,"XM_030253468.2",-19820,TRUE,"Pigv"
"chr8",43330310,43330371,62,4,0.903420149608326,0.756171558558184,0.147248591050142,30.7866820707822,NA,"Gm18414",107734,FALSE,NA
"chr2",160908157,160908217,61,6,0.915625387232028,0.881991098658111,0.0336342885739168,30.7852012347497,"intron","XR_004940730.1",-4849,TRUE,"Chd6"
"chr2",174179993,174180057,65,5,0.886075306476293,0.811264609051324,0.0748106974249695,30.7759771635422,"intron","NM_201616.3",8196,TRUE,"Gnas"
"chr6",140728573,140728658,86,7,0.755395423643582,0.557648692210971,0.197746731432611,30.7637704740757,"intron","Rpl38-ps2",-35632,TRUE,NA
"chr11",116136010,116136604,595,10,0.908696308052724,0.895093184096623,0.013603123956101,30.7631707151764,"exon","XM_036156324.1",-7028,TRUE,"Evpl"
"chr2",33707946,33710743,2798,5,0.852295323252907,0.810018991662094,0.0422763315908137,30.7590042594194,"intron","NR_045729.1",12120,TRUE,"Nron"
"chr15",102175837,102175912,76,4,0.926827649485187,0.871544161190652,0.0552834882945348,30.7502824482731,NA,"XR_875681.2",-3042,FALSE,"Gm9918"
"chr6",63011061,63011116,56,5,0.873740497939173,0.838370010332171,0.0353704876070023,30.7456010935141,NA,"Gm19131",12602,FALSE,NA
"chr12",33053780,33053844,65,4,0.874022244177228,0.805491683715858,0.0685305604613697,30.7419901104579,"intron","Gm24922",-3767,TRUE,NA
"chr5",113418852,113418972,121,5,0.864218033921827,0.893915446999552,-0.0296974130777246,-30.7336667848795,"intron","NM_001309526.1",9496,TRUE,"Sgsm1"
"chr11",49711922,49711980,59,6,0.0517702230971768,0.0730354758295656,-0.0212652527323888,-30.7326612774988,"intron","XR_388617.4",2629,TRUE,"Gm36507"
"chr11",70010420,70010470,51,5,0.952815533789691,0.925111404870793,0.0277041289188972,30.7283795740751,NA,"XM_006532913.4",-10483,FALSE,"Mgl2"
"chr8",120311799,120311893,95,6,0.837583443485751,0.748489829907251,0.0890936135784992,30.7281706969419,"intron","NM_026648.4",9827,TRUE,"Dnaaf1"
"chr11",97475193,97475272,80,6,0.946555162020966,0.920702107484569,0.0258530545363964,30.7244371704514,NA,"XM_030246171.2",-9135,FALSE,"Srcin1"
"chr17",84692671,84692746,76,5,0.893783986884342,0.820817234193566,0.0729667526907759,30.7147452305543,"intron","XR_004939784.1",-6111,TRUE,"Gm24722"
"chr12",86456315,86456394,80,5,0.903949166454846,0.873437949184452,0.0305112172703943,30.7134668454395,"intron","NM_011934.4",-12024,TRUE,"Esrrb"
"chr19",43075474,43075525,52,7,0.866397398602691,0.905343605421741,-0.0389462068190504,-30.70836659996,"intron","Gm18379",192218,TRUE,NA
"chr15",81926773,81926827,55,4,0.238945184377699,0.41525678687719,-0.176311602499491,-30.7059780710925,"intron","NM_011482.4",4973,TRUE,"Snu13"
"chr6",115361328,115361498,171,5,0.0647230175225701,0.0945112056397409,-0.0297881881171708,-30.7038744019232,"intron","XM_011241252.1",18350,TRUE,"Pparg"
"chr14",76255192,76255342,151,5,0.753577069668274,0.548119035584721,0.205458034083553,30.6989394350558,NA,"NM_001418544.1",-6837,FALSE,NA
"chr10",127868101,127868183,83,6,0.914345721721406,0.885083741847461,0.0292619798739453,30.6969614395114,"prom","XM_036155672.1",-961,FALSE,"Naca"
"chr9",6663637,6663691,55,7,0.952649284867482,0.926119290798485,0.0265299940689973,30.6920612751208,NA,"XR_004935990.1",42756,FALSE,"Gm23097"
"chr11",113141698,113141754,57,5,0.908581592319529,0.85273374463477,0.0558478476847587,30.6887261078029,"intron","XR_880299.2",-31593,TRUE,"Gm39505"
"chr4",147928440,147928494,55,4,0.430560868000913,0.534377727732875,-0.103816859731962,-30.6872720782256,"intron","NM_001355730.1",4382,TRUE,"Zfp933"
"chr11",62797444,62797494,51,5,0.903236158272069,0.935106575143754,-0.0318704168716853,-30.6807706880091,NA,"XR_388723.4",15260,FALSE,"Tvp23bos"
"chr8",7373567,7373630,64,4,0.906483963711692,0.785879950244476,0.120604013467216,30.6795633925342,NA,"XR_004934905.1",-6426,FALSE,"Gm53395"
"chr11",70608685,70608854,170,6,0.936134221840862,0.91349237502562,0.0226418468152418,30.6735372333319,NA,"XM_036156356.1",-972,TRUE,"Kif1c"
"chr5",67752813,67752870,58,5,0.915071297131466,0.868189162064384,0.0468821350670816,30.6679003091954,NA,"NM_001033415.3",-12356,FALSE,"Shisa3"
"chr4",152360773,152360919,147,5,0.42844880584212,0.520473292990454,-0.0920244871483333,-30.6675965251894,"intron","NM_178406.2",1956,TRUE,"Gpr153"
"chr16",20540976,20541051,76,5,0.922061359138408,0.897918252974427,0.0241431061639814,30.658536458518,"exon","NM_001356423.2",4117,TRUE,"Polr2h"
"chr8",121964903,121964966,64,7,0.915738764442333,0.871250120457992,0.0444886439843406,30.6578987885406,NA,"XR_879269.2",24359,FALSE,"Gm33739"
"chr6",13069535,13069616,82,6,0.0709275326328871,0.0938752555633579,-0.0229477229304708,-30.6559162190847,"prom","NM_027992.3",-142,FALSE,"Tmem106b"
"chr8",119952421,119952492,72,7,0.932753495522275,0.892259413879467,0.0404940816428077,30.6553669565403,"intron","NM_024219.1",-118785,TRUE,"Hsbp1"
"chr10",127661755,127661836,82,6,0.710810212736538,0.678847965410756,0.0319622473257816,30.6533640902152,"intron","NR_037604.1",1672,TRUE,"Rdh18-ps"
"chr12",104474234,104474336,103,6,0.142566342098605,0.199340289788971,-0.056773947690366,-30.6484187297525,"intron","XR_381874.2",34447,TRUE,"Gm10000"
"chr6",39769582,39769677,96,4,0.922599756753008,0.742958601107532,0.179641155645476,30.6429113205202,NA,"NM_010270.2",18194,FALSE,"Mrps33"
"chr10",11903108,11903167,60,5,0.885245615747218,0.848247351430061,0.0369982643171571,30.6421399760556,NA,"XR_871460.2",-31069,FALSE,"Gm40601"
"chr9",21472735,21475646,2912,5,0.931758454688253,0.898918227052957,0.0328402276352959,30.6397879233532,"intron","XR_003948294.2",5108,TRUE,"Gm39303"
"chr13",55740299,55740416,118,9,0.92747719574394,0.899417879199749,0.0280593165441911,30.631381135784,"prom","NM_026211.3",-532,FALSE,"Tmed9"
"chr19",3581564,3581616,53,5,0.514254725054939,0.360537854917045,0.153716870137893,30.6312599025099,"intron","Gm19205",-35935,TRUE,NA
"chrX",97376715,97376784,70,5,0.203225183618234,0.288362817020629,-0.0851376334023951,-30.6291644093942,NA,"Gm14815",181253,FALSE,NA
"chr19",55339136,55339242,107,8,0.915806152385225,0.938583554679642,-0.0227774022944166,-30.6184485978641,"intron","XM_017318251.3",34579,TRUE,"Vti1a"
"chr3",96882614,96882690,77,4,0.929617483771173,0.81794505974575,0.111672424025423,30.6036020699212,NA,"NM_008123.3",-49248,FALSE,"Gja8"
"chr15",9140374,9140425,52,6,0.0663018213932901,0.0877772935796816,-0.0214754721863915,-30.5968204677291,NA,"NM_013787.3",117,TRUE,"Skp2"
"chr5",115229263,115231336,2074,6,0.858863328110063,0.781979562329128,0.0768837657809348,30.5941056008661,NA,"XR_004942771.1",2213,TRUE,"Gm54336"
"chr8",4613431,4613510,80,5,0.0713748656717975,0.123057755148058,-0.0516828894762608,-30.5932358558135,NA,"Vmn2r-ps89",-25242,FALSE,NA
"chr2",15303524,15304745,1222,5,0.897449273965923,0.778401521431242,0.119047752534681,30.5882812126305,NA,"Gm13367",-42698,FALSE,NA
"chr2",103660288,103660354,67,5,0.866686077952706,0.77725472170472,0.089431356247986,30.5871525139103,NA,"Gm13875",-8877,FALSE,NA
"chr4",56481864,56483789,1926,6,0.901775220652958,0.855245155090858,0.0465300655620993,30.58653598886,NA,"XR_390589.3",-3438,FALSE,"Gm34628"
"chr17",27986824,27987631,808,5,0.9434259096468,0.914370700219563,0.0290552094272366,30.5859492708533,NA,"Rps2-ps9",-15742,TRUE,NA
"chr17",27701487,27701558,72,7,0.927466518756938,0.899215661446103,0.028250857310835,30.585765985419,"intron","NM_001360192.1",13951,TRUE,"Grm4"
"chr12",44328412,44328467,56,5,0.325842045268624,0.402874107516129,-0.0770320622475052,-30.5786782712612,"intron","NM_026164.2",12477,TRUE,"Pnpla8"
"chr19",29463659,29466580,2922,5,0.79208225352321,0.84228518807469,-0.0502029345514802,-30.5769450471761,NA,"NR_015567.3",32808,FALSE,"A930007I19Rik"
"chr10",93480837,93480901,65,5,0.878456528837518,0.914225872850897,-0.0357693440133786,-30.5765162668687,NA,"NM_021320.3",3928,TRUE,"Ntn4"
"chr16",18583420,18583514,95,5,0.497796481687598,0.622304586519332,-0.124508104831734,-30.5762218468778,NA,"NM_013805.4",-12083,FALSE,"Cldn5"
"chr14",123377630,123377713,84,7,0.857035174930031,0.596456078819765,0.260579096110266,30.5664376647928,NA,"NR_045145.1",-28202,FALSE,"AA536875"
